"year","iddist","pop_landscan"
"2022","030219",2963.6
"2023","030219",2968.2
"2017","090408",347.2
"2018","090408",268.1
"2019","090408",263.1
"2020","090408",310.6
"2021","090408",301
"2022","090408",296.5
"2023","090408",300.1
"2017","090312",2695
"2018","090312",2245
"2019","090312",2341.7
"2020","090312",3193.7
"2021","090312",3243.2
"2022","090312",3414.7
"2023","090312",3393.2
"2017","150514",8623.8
"2018","150514",9612.3
"2019","150514",9683.6
"2020","150514",8420.3
"2021","150514",8471.7
"2022","150514",8442.3
"2023","150514",8457.7
"2017","090402",730.1
"2018","090402",464.1
"2019","090402",467.2
"2020","090402",609.5
"2021","090402",597.5
"2022","090402",592.5
"2023","090402",585.8
"2017","080908",9765.7
"2018","080908",8166.3
"2019","080908",8358.2
"2020","080908",6686.2
"2021","080908",8957.3
"2022","080908",8847.7
"2023","080908",8621.7
"2017","211210",2027.5
"2018","211210",1389.1
"2019","211210",1483.5
"2020","211210",10683.2
"2021","211210",10867.7
"2022","211210",10874.9
"2023","211210",11410.3
"2017","110203",4341.8
"2018","110203",4337.5
"2019","110203",4123.8
"2020","110203",1609.5
"2021","110203",1537.3
"2022","110203",1524.3
"2023","110203",1346
"2017","150507",26543.3
"2018","150507",29598.1
"2019","150507",29803.8
"2020","150507",25211.8
"2021","150507",25362.7
"2022","150507",25276
"2023","150507",25463.3
"2017","110209",3346.6
"2018","110209",3274.9
"2019","110209",3111.9
"2020","110209",1173.5
"2021","110209",1068.3
"2022","110209",1048.8
"2023","110209",1004.2
"2017","151005",396.2
"2018","151005",215.3
"2019","151005",418
"2020","151005",492.8
"2021","151005",526.7
"2022","151005",539
"2023","151005",535.5
"2017","080903",4175.8
"2018","080903",7614.5
"2019","080903",14049.3
"2020","080903",7295.4
"2021","080903",5971.3
"2022","080903",6062.7
"2023","080903",6106.7
"2017","090701",7443.2
"2018","090701",5435.7
"2019","090701",5499.5
"2020","090701",5636.3
"2021","090701",5686
"2022","090701",5697.4
"2023","090701",5813.6
"2017","151010",17.7
"2018","151010",5.1
"2019","151010",4.6
"2020","151010",31.4
"2021","151010",21.8
"2022","151010",20.3
"2023","151010",19.3
"2017","120106",1653
"2018","120106",1821
"2019","120106",1840.6
"2020","120106",2759.5
"2021","120106",2782.5
"2022","120106",2788.2
"2023","120106",2762
"2017","151004",1132.7
"2018","151004",370.5
"2019","151004",278.3
"2020","151004",296.1
"2021","151004",222.1
"2022","151004",199.7
"2023","151004",183.2
"2017","151025",175.4
"2018","151025",71.3
"2019","151025",141.2
"2020","151025",447.9
"2021","151025",440.7
"2022","151025",440.6
"2023","151025",431.8
"2017","151024",785
"2018","151024",257.7
"2019","151024",247.7
"2020","151024",281.1
"2021","151024",275.2
"2022","151024",274.6
"2023","151024",300.2
"2017","120112",1436.9
"2018","120112",1570.9
"2019","120112",1580.3
"2020","120112",2993.6
"2021","120112",3015.4
"2022","120112",3017.9
"2023","120112",2770.3
"2017","151002",1038.1
"2018","151002",287.1
"2019","151002",262.2
"2020","151002",414.2
"2021","151002",363.3
"2022","151002",392.3
"2023","151002",557.6
"2017","151017",324.1
"2018","151017",104.1
"2019","151017",76.6
"2020","151017",197.7
"2021","151017",152.6
"2022","151017",135.7
"2023","151017",133.2
"2017","150127",7342.7
"2018","150127",9198.6
"2019","150127",9254.7
"2020","150127",9185.1
"2021","150127",9236.6
"2022","150127",9255.2
"2023","150127",7770.9
"2017","090713",436.2
"2018","090713",319.2
"2019","090713",321.1
"2020","090713",422
"2021","090713",426.8
"2022","090713",426.8
"2023","090713",363.7
"2017","150713",2536.9
"2018","150713",1861.5
"2019","150713",1790.5
"2020","150713",1028.3
"2021","150713",1015.4
"2022","150713",1007.4
"2023","150713",717.9
"2017","151026",268.6
"2018","151026",95
"2019","151026",74.3
"2020","151026",164.5
"2021","151026",125.4
"2022","151026",112.8
"2023","151026",108.7
"2017","120113",5459.4
"2018","120113",5950
"2019","120113",6000.9
"2020","120113",6097.1
"2021","120113",6141.2
"2022","120113",6158.9
"2023","120113",6099.2
"2017","170203",6151.7
"2018","170203",4961.5
"2019","170203",4703.4
"2020","170203",5718.1
"2021","170203",5347.1
"2022","170203",6896.2
"2023","170203",6875.7
"2017","070104",59310.5
"2018","070104",55893.7
"2019","070104",56408
"2020","070104",68120.3
"2021","070104",68727.4
"2022","070104",68875.7
"2023","070104",61976.8
"2017","150134",67788.6
"2018","150134",71700.1
"2019","150134",72116.1
"2020","150134",72028
"2021","150134",72455.6
"2022","150134",72614.3
"2023","150134",86915.1
"2017","150136",100861.9
"2018","150136",105270.4
"2019","150136",105920.9
"2020","150136",108232.6
"2021","150136",108917.3
"2022","150136",109154.7
"2023","150136",105075.6
"2017","080304",5600.5
"2018","080304",5390.2
"2019","080304",5323.7
"2020","080304",6678.6
"2021","080304",4861.6
"2022","080304",4577.1
"2023","080304",4214
"2017","080308",1043.1
"2018","080308",1011.1
"2019","080308",1004.5
"2020","080308",1348.8
"2021","080308",1047.7
"2022","080308",1041.7
"2023","080308",1058.5
"2017","030202",3992.6
"2018","030202",3797.8
"2019","030202",4100.8
"2020","030202",5173
"2021","030202",5392.2
"2022","030202",5378.2
"2023","030202",5339.9
"2017","080303",1485.3
"2018","080303",1456.2
"2019","080303",1725.6
"2020","080303",3406.5
"2021","080303",4042.4
"2022","080303",4133.2
"2023","080303",4206
"2017","080406",1818.1
"2018","080406",1682.6
"2019","080406",12511.2
"2020","080406",8852.6
"2021","080406",7216.3
"2022","080406",7602.7
"2023","080406",6907.3
"2017","211203",13258.3
"2018","211203",9654
"2019","211203",9690.2
"2020","211203",3256.1
"2021","211203",3265.8
"2022","211203",3270.3
"2023","211203",2917.7
"2017","030606",2995.6
"2018","030606",2488.4
"2019","030606",2490.3
"2020","030606",2541
"2021","030606",2503.9
"2022","030606",2504.6
"2023","030606",2449.3
"2017","080307",4686.8
"2018","080307",4507.5
"2019","080307",4480.2
"2020","080307",3392.7
"2021","080307",3095.5
"2022","080307",3009.8
"2023","080307",3055.4
"2017","080306",7451.7
"2018","080306",7211.2
"2019","080306",7145.7
"2020","080306",7657.1
"2021","080306",6238.7
"2022","080306",6277
"2023","080306",6197.1
"2017","080405",3783
"2018","080405",3539.9
"2019","080405",2961.9
"2020","080405",6464.4
"2021","080405",9516.7
"2022","080405",10069.1
"2023","080405",10294.2
"2017","090413",1449.5
"2018","090413",964.1
"2019","090413",959.3
"2020","090413",997.2
"2021","090413",977.7
"2022","090413",964.8
"2023","090413",948.4
"2017","080305",6078.9
"2018","080305",5962.2
"2019","080305",5910.7
"2020","080305",4799.4
"2021","080305",5927.9
"2022","080305",5899.5
"2023","080305",5984
"2017","081305",9898.8
"2018","081305",11757.8
"2019","081305",11620.3
"2020","081305",12070.6
"2021","081305",9413.4
"2022","081305",9144.5
"2023","081305",9331.3
"2017","080403",1500
"2018","080403",1363.1
"2019","080403",1126.7
"2020","080403",3134.4
"2021","080403",6127.1
"2022","080403",6494.5
"2023","080403",6485.1
"2017","081303",3821.7
"2018","081303",4459.1
"2019","081303",4400.2
"2020","081303",5564.9
"2021","081303",6728.6
"2022","081303",6744.2
"2023","081303",6637.5
"2017","110202",5907.7
"2018","110202",5977.3
"2019","110202",5727.7
"2020","110202",7700.4
"2021","110202",7230.2
"2022","110202",7113.8
"2023","110202",7153.9
"2017","081104",8417.2
"2018","081104",7569.3
"2019","081104",7607.8
"2020","081104",9936.3
"2021","081104",10974.9
"2022","081104",11161.9
"2023","081104",11026.2
"2017","081307",1364.4
"2018","081307",1675.9
"2019","081307",1658.4
"2020","081307",1470.6
"2021","081307",2593.4
"2022","081307",2680
"2023","081307",2709.7
"2017","150142",242901.4
"2018","150142",261467.3
"2019","150142",262982.7
"2020","150142",263221.5
"2021","150142",264780.1
"2022","150142",265362.1
"2023","150142",286380
"2017","150126",6708.3
"2018","150126",17610.2
"2019","150126",21770.7
"2020","150126",28476.6
"2021","150126",30181
"2022","150126",30306.7
"2023","150126",30623.5
"2017","081209",6009.4
"2018","081209",6023.6
"2019","081209",6027.5
"2020","081209",9326.5
"2021","081209",7764.2
"2022","081209",7354
"2023","081209",7549.6
"2017","050618",2459.2
"2018","050618",1616.5
"2019","050618",1641.5
"2020","050618",1765.4
"2021","050618",1757.3
"2022","050618",1758.3
"2023","050618",1741.9
"2017","050908",1867.8
"2018","050908",1362.3
"2019","050908",1362.2
"2020","050908",1293.2
"2021","050908",1270.2
"2022","050908",1356.3
"2023","050908",1299.2
"2017","050905",350
"2018","050905",249.3
"2019","050905",249.3
"2020","050905",312.8
"2021","050905",301.8
"2022","050905",299.8
"2023","050905",306.3
"2017","050907",428.7
"2018","050907",307.8
"2019","050907",309.1
"2020","050907",409.6
"2021","050907",399.8
"2022","050907",395.1
"2023","050907",413.7
"2017","050302",2001.6
"2018","050302",2170
"2019","050302",2256.8
"2020","050302",3091.2
"2021","050302",3086.5
"2022","050302",3096
"2023","050302",3271
"2017","051103",1692
"2018","051103",986.8
"2019","051103",869.9
"2020","051103",1094.6
"2021","051103",941.1
"2022","051103",908.1
"2023","051103",921
"2017","050304",1624.9
"2018","050304",1096.7
"2019","050304",1075.4
"2020","050304",1931.1
"2021","050304",1927.6
"2022","050304",1931
"2023","050304",1941.7
"2017","051105",2487.5
"2018","051105",2799.7
"2019","051105",3515.6
"2020","051105",2172.7
"2021","051105",3106.6
"2022","051105",3290.9
"2023","051105",3276.4
"2017","051005",3857.4
"2018","051005",2422.8
"2019","051005",2229
"2020","051005",2405.3
"2021","051005",2202.6
"2022","051005",2171.2
"2023","051005",2258.5
"2017","050909",974
"2018","050909",692
"2019","050909",693.7
"2020","050909",620.6
"2021","050909",602.6
"2022","050909",596.6
"2023","050909",568.6
"2017","050901",2277
"2018","050901",1626.8
"2019","050901",1630
"2020","050901",1726.3
"2021","050901",1680.2
"2022","050901",1673.2
"2023","050901",1727.1
"2017","050904",461.5
"2018","050904",327
"2019","050904",327.3
"2020","050904",363.6
"2021","050904",353.1
"2022","050904",350.1
"2023","050904",336.1
"2017","051106",565.8
"2018","051106",341.9
"2019","051106",324.4
"2020","051106",667.4
"2021","051106",598.6
"2022","051106",581.6
"2023","051106",560.6
"2017","050903",461.6
"2018","050903",321.3
"2019","050903",321.8
"2020","050903",474.6
"2021","050903",456.4
"2022","050903",451.4
"2023","050903",461.2
"2017","050303",2497.3
"2018","050303",1678
"2019","050303",1643
"2020","050303",996.2
"2021","050303",1004.7
"2022","050303",1006.5
"2023","050303",1009.2
"2017","051010",1863
"2018","051010",1295
"2019","051010",1957.8
"2020","051010",1061.8
"2021","051010",1879
"2022","051010",2057.5
"2023","051010",2107.3
"2017","050301",4972.7
"2018","050301",3423.1
"2019","050301",3390.3
"2020","050301",2654.7
"2021","050301",2655.3
"2022","050301",2659.3
"2023","050301",2612.6
"2017","030108",1942
"2018","030108",2093.8
"2019","030108",2115.2
"2020","030108",3558.4
"2021","030108",3590.9
"2022","030108",3645.3
"2023","030108",3793.5
"2017","080407",4779.6
"2018","080407",4363.9
"2019","080407",3612.3
"2020","080407",5096.7
"2021","080407",5982
"2022","080407",6324.6
"2023","080407",6443.3
"2017","080309",5468.1
"2018","080309",5287
"2019","080309",5251.6
"2020","080309",4508
"2021","080309",4574.1
"2022","080309",4546.6
"2023","080309",4804
"2017","110211",1278.5
"2018","110211",1282.6
"2019","110211",1210.6
"2020","110211",1480.2
"2021","110211",1358.2
"2022","110211",1321.1
"2023","110211",1180.7
"2017","030208",3379.8
"2018","030208",3325.9
"2019","030208",3442.7
"2020","030208",3494.3
"2021","030208",3615.4
"2022","030208",3607.8
"2023","030208",3685.8
"2017","110210",47420.1
"2018","110210",52326
"2019","110210",51934.9
"2020","110210",49406.5
"2021","110210",48605
"2022","110210",48378
"2023","110210",48651
"2017","110205",11429.1
"2018","110205",11582.7
"2019","110205",10921.7
"2020","110205",10401.9
"2021","110205",9544.6
"2022","110205",9377.9
"2023","110205",11067
"2017","080301",16495.3
"2018","080301",16172.9
"2019","080301",16829.9
"2020","080301",15712.3
"2021","080301",18326.7
"2022","080301",18577
"2023","080301",18736.3
"2017","080302",8398.8
"2018","080302",8127.5
"2019","080302",8066
"2020","080302",7573.9
"2021","080302",7219.7
"2022","080302",7286.7
"2023","080302",7372
"2017","030105",5583.2
"2018","030105",6003.2
"2019","030105",6069.2
"2020","030105",5142.3
"2021","030105",5168.9
"2022","030105",5155.2
"2023","030105",5331.5
"2017","030605",5034.5
"2018","030605",4187.7
"2019","030605",4254.4
"2020","030605",6736.7
"2021","030605",6690.6
"2022","030605",6688
"2023","030605",6763.6
"2017","090610",1418.4
"2018","090610",980.4
"2019","090610",982.2
"2020","090610",1036.9
"2021","090610",1022.4
"2022","090610",968.9
"2023","090610",916.6
"2017","081302",6805.8
"2018","081302",7948.6
"2019","081302",7851.3
"2020","081302",11840.8
"2021","081302",15190.3
"2022","081302",15417.5
"2023","081302",15653.8
"2017","210309",1636.1
"2018","210309",1551
"2019","210309",1569.2
"2020","210309",1520.2
"2021","210309",1524.1
"2022","210309",1814.6
"2023","210309",1710.6
"2017","080402",1489.5
"2018","080402",1341
"2019","080402",1120.7
"2020","080402",3162.2
"2021","080402",6120.1
"2022","080402",6463.9
"2023","080402",6594.6
"2017","110502",1668.8
"2018","110502",1732.5
"2019","110502",1614.3
"2020","110502",1497.5
"2021","110502",1264.7
"2022","110502",1146.8
"2023","110502",1186.3
"2017","120126",2893.7
"2018","120126",3141.8
"2019","120126",3176.9
"2020","120126",4416
"2021","120126",4446.7
"2022","120126",4477.5
"2023","120126",4358.6
"2017","090302",1928.4
"2018","090302",1604.2
"2019","090302",1611.2
"2020","090302",5669
"2021","090302",5692.9
"2022","090302",5640.7
"2023","090302",5766.6
"2017","170204",1831.5
"2018","170204",1850.9
"2019","170204",1799.6
"2020","170204",4745.4
"2021","170204",4459
"2022","170204",3661.6
"2023","170204",3660.8
"2017","110207",10737.5
"2018","110207",11142
"2019","110207",11621.1
"2020","110207",15683.7
"2021","110207",16756.7
"2022","110207",17108.7
"2023","110207",17048.1
"2017","090407",894.8
"2018","090407",567.5
"2019","090407",565.4
"2020","090407",805.3
"2021","090407",787.3
"2022","090407",779.3
"2023","090407",934.5
"2017","210303",4266.7
"2018","210303",4007.3
"2019","210303",4062.7
"2020","210303",9128.8
"2021","210303",9445.9
"2022","210303",9386.8
"2023","210303",9494.2
"2017","081101",9230.2
"2018","081101",8818.2
"2019","081101",8875.5
"2020","081101",7886.2
"2021","081101",9135.1
"2022","081101",9271.8
"2023","081101",9603.4
"2017","081306",15755.7
"2018","081306",16948.7
"2019","081306",16944
"2020","081306",12100.4
"2021","081306",8088.3
"2022","081306",7563.8
"2023","081306",7476.1
"2017","081304",10300.2
"2018","081304",2916.7
"2019","081304",3701.7
"2020","081304",1087.6
"2021","081304",1822.1
"2022","081304",1835.4
"2023","081304",1734.1
"2017","110208",3315.5
"2018","110208",3314.2
"2019","110208",3151.2
"2020","110208",774.2
"2021","110208",703.8
"2022","110208",694.8
"2023","110208",616.3
"2017","081203",13666.6
"2018","081203",13981.8
"2019","081203",14044.5
"2020","081203",5102.9
"2021","081203",4287.8
"2022","081203",4255.2
"2023","081203",4227.9
"2017","150501",38148.1
"2018","150501",42717.9
"2019","150501",43068.8
"2020","150501",60655.5
"2021","150501",61025.5
"2022","150501",60838.6
"2023","150501",60807.2
"2017","090412",484.6
"2018","090412",318
"2019","090412",314.9
"2020","090412",416.9
"2021","090412",407.9
"2022","090412",402.4
"2023","090412",389.6
"2017","081103",8270.4
"2018","081103",8077.9
"2019","081103",8225.3
"2020","081103",6104.1
"2021","081103",6649.4
"2022","081103",6734
"2023","081103",6668
"2017","150714",666.3
"2018","150714",492.3
"2019","150714",517.3
"2020","150714",1072.1
"2021","150714",1143.2
"2022","150714",1144.1
"2023","150714",830.6
"2017","120101",141275
"2018","120101",155980.6
"2019","120101",157431.7
"2020","120101",144067.5
"2021","120101",145327.9
"2022","120101",145672
"2023","120101",144178.4
"2017","120211",2091.9
"2018","120211",1828
"2019","120211",1808.1
"2020","120211",1370.3
"2021","120211",1276
"2022","120211",1261.4
"2023","120211",1274.5
"2017","090101",47706.1
"2018","090101",36305.5
"2019","090101",36241.6
"2020","090101",28411.2
"2021","090101",28440.3
"2022","090101",28466.1
"2023","090101",28899.6
"2017","081106",11339.4
"2018","081106",7887.8
"2019","081106",7975.6
"2020","081106",6513.8
"2021","081106",4879.2
"2022","081106",4433
"2023","081106",4517
"2017","090111",7.3
"2018","090111",8
"2019","090111",7.5
"2020","090111",185.7
"2021","090111",185.2
"2022","090111",185.2
"2023","090111",188.5
"2017","150506",7120
"2018","150506",7975.4
"2019","150506",8037.2
"2020","150506",3531
"2021","150506",3639.6
"2022","150506",3654.4
"2023","150506",3502.2
"2017","090112",2750
"2018","090112",2098.1
"2019","090112",2091.4
"2020","090112",2093.3
"2021","090112",2087.7
"2022","090112",2092.4
"2023","090112",2283.1
"2017","090115",2487.6
"2018","090115",1887.8
"2019","090115",1883.8
"2020","090115",1535.4
"2021","090115",1530.1
"2022","090115",1534.1
"2023","090115",1232.4
"2017","151022",862
"2018","151022",359.5
"2019","151022",336.3
"2020","151022",676.6
"2021","151022",598.5
"2022","151022",579.8
"2023","151022",683.8
"2017","151016",3200
"2018","151016",1104.4
"2019","151016",884.8
"2020","151016",794.7
"2021","151016",684.3
"2022","151016",651.3
"2023","151016",665.2
"2017","090107",747.3
"2018","090107",569.4
"2019","090107",565.4
"2020","090107",1479.9
"2021","090107",1475.9
"2022","090107",1476.9
"2023","090107",1329.5
"2017","150129",8104
"2018","150129",8630.7
"2019","150129",8690.6
"2020","150129",9653.7
"2021","150129",9708.7
"2022","150129",9742.1
"2023","150129",5169.3
